appel_id;lead_id;commercial_id;commercial_email;date_appel;duree_secondes;statut;campagne_id;campagne_nom
5531;1103;6;thomas.richard@assurplus.fr;2026-01-04 14:00:00;20;no_answer;1;1. Lead Frais
5532;1063;1;marie.dupont@assurplus.fr;2026-01-13 17:41:00;18;no_answer;1;1. Lead Frais
5533;1083;4;lucas.petit@assurplus.fr;2026-01-16 10:27:00;15;repondeur;1;1. Lead Frais
5534;1117;5;emma.robert@assurplus.fr;2026-01-17 19:02:00;11;busy;5;5. Relance
5535;1047;1;marie.dupont@assurplus.fr;2026-01-09 16:30:00;9;no_answer;1;1. Lead Frais
5536;1134;3;sophie.bernard@assurplus.fr;2026-01-09 10:08:00;590;connected;5;5. Relance
5537;1060;1;marie.dupont@assurplus.fr;2026-01-11 18:35:00;20;no_answer;4;4. RDV Devis
5538;1145;1;marie.dupont@assurplus.fr;2026-01-11 09:21:00;6;no_answer;4;4. RDV Devis
5539;1129;4;lucas.petit@assurplus.fr;2026-01-15 18:17:00;61;connected;1;1. Lead Frais
5540;1136;7;lea.durand@assurplus.fr;2026-01-20 13:33:00;5;busy;3;3. Lead J+3
5541;1133;5;emma.robert@assurplus.fr;2026-01-05 18:36:00;435;connected;2;2. Lead J+1
5542;1033;4;lucas.petit@assurplus.fr;2026-01-14 18:23:00;7;faux_numero;2;2. Lead J+1
5543;1114;3;sophie.bernard@assurplus.fr;2026-01-16 09:02:00;43;messagerie;4;4. RDV Devis
5544;1060;2;jean.martin@assurplus.fr;2026-01-13 18:46:00;7;busy;5;5. Relance
5545;1007;4;lucas.petit@assurplus.fr;2026-01-08 18:22:00;5;busy;3;3. Lead J+3
5546;1102;3;sophie.bernard@assurplus.fr;2026-01-06 17:24:00;9;busy;1;1. Lead Frais
5547;1079;2;jean.martin@assurplus.fr;2026-01-08 17:49:00;590;connected;5;5. Relance
5548;1134;3;sophie.bernard@assurplus.fr;2026-01-12 11:46:00;20;busy;2;2. Lead J+1
5549;1049;2;jean.martin@assurplus.fr;2026-01-12 18:57:00;13;no_answer;5;5. Relance
5550;1081;6;thomas.richard@assurplus.fr;2026-01-04 11:00:00;6;no_answer;4;4. RDV Devis
5551;1141;6;thomas.richard@assurplus.fr;2026-01-17 16:15:00;11;busy;3;3. Lead J+3
5552;1083;4;lucas.petit@assurplus.fr;2026-01-10 16:26:00;7;faux_numero;2;2. Lead J+1
5553;1017;2;jean.martin@assurplus.fr;2026-01-12 19:25:00;598;connected;4;4. RDV Devis
5554;1019;6;thomas.richard@assurplus.fr;2026-01-19 18:14:00;17;busy;2;2. Lead J+1
5555;1026;5;emma.robert@assurplus.fr;2026-01-06 09:15:00;6;no_answer;5;5. Relance
5556;10008;1;marie.dupont@assurplus.fr;2026-01-23 17:12:00;17;no_answer;2;2. Lead J+1
5557;1047;1;marie.dupont@assurplus.fr;2026-01-09 15:12:00;520;connected;2;2. Lead J+1
5558;1083;2;jean.martin@assurplus.fr;2026-01-19 09:11:00;40;messagerie;4;4. RDV Devis
5559;1066;2;jean.martin@assurplus.fr;2026-01-17 09:59:00;544;connected;5;5. Relance
5560;1041;2;jean.martin@assurplus.fr;2026-01-08 16:11:00;194;connected;5;5. Relance
5561;1134;3;sophie.bernard@assurplus.fr;2026-01-17 14:01:00;65;connected;3;3. Lead J+3
5562;1065;8;hugo.moreau@assurplus.fr;2026-01-17 18:31:00;20;no_answer;4;4. RDV Devis
5563;1103;6;thomas.richard@assurplus.fr;2026-01-07 13:18:00;39;messagerie;5;5. Relance
5564;1010;1;marie.dupont@assurplus.fr;2026-01-09 19:10:00;268;connected;3;3. Lead J+3
5565;1043;2;jean.martin@assurplus.fr;2026-01-06 11:56:00;18;no_answer;3;3. Lead J+3
5566;1073;2;jean.martin@assurplus.fr;2026-01-06 17:01:00;14;no_answer;5;5. Relance
5567;1081;6;thomas.richard@assurplus.fr;2026-01-06 13:14:00;17;busy;3;3. Lead J+3
5568;1138;2;jean.martin@assurplus.fr;2026-01-11 19:36:00;5;no_answer;3;3. Lead J+3
5569;1074;1;marie.dupont@assurplus.fr;2026-01-04 18:01:00;13;no_answer;5;5. Relance
5570;1088;4;lucas.petit@assurplus.fr;2026-01-15 19:47:00;584;connected;3;3. Lead J+3
5571;1049;3;sophie.bernard@assurplus.fr;2026-01-14 19:00:00;54;connected;3;3. Lead J+3
5572;1087;1;marie.dupont@assurplus.fr;2026-01-18 19:30:00;195;connected;5;5. Relance
5573;1114;3;sophie.bernard@assurplus.fr;2026-01-11 19:41:00;18;no_answer;3;3. Lead J+3
5574;1047;1;marie.dupont@assurplus.fr;2026-01-15 15:46:00;10;faux_numero;3;3. Lead J+3
5575;1097;7;lea.durand@assurplus.fr;2026-01-07 19:57:00;154;connected;5;5. Relance
5576;1128;1;marie.dupont@assurplus.fr;2026-01-08 19:06:00;433;connected;4;4. RDV Devis
5577;1010;1;marie.dupont@assurplus.fr;2026-01-04 19:22:00;399;connected;5;5. Relance
5578;1078;1;marie.dupont@assurplus.fr;2026-01-09 18:32:00;5;busy;3;3. Lead J+3
5579;1103;1;marie.dupont@assurplus.fr;2026-01-11 12:05:00;25;messagerie;1;1. Lead Frais
5580;1058;4;lucas.petit@assurplus.fr;2026-01-18 17:41:00;5;no_answer;4;4. RDV Devis
5581;1052;1;marie.dupont@assurplus.fr;2026-01-15 19:09:00;225;connected;1;1. Lead Frais
5582;1062;8;hugo.moreau@assurplus.fr;2026-01-20 10:24:00;505;connected;3;3. Lead J+3
5583;1109;6;thomas.richard@assurplus.fr;2026-01-07 17:23:00;44;messagerie;4;4. RDV Devis
5584;1147;4;lucas.petit@assurplus.fr;2026-01-07 13:20:00;355;connected;4;4. RDV Devis
5585;1056;8;hugo.moreau@assurplus.fr;2026-01-09 17:53:00;15;busy;1;1. Lead Frais
5586;1028;6;thomas.richard@assurplus.fr;2026-01-24 19:58:00;9;no_answer;1;1. Lead Frais
5587;1011;5;emma.robert@assurplus.fr;2026-01-03 09:15:00;536;connected;5;5. Relance
5588;1006;;;2026-01-16 15:30:00;38;repondeur;5;5. Relance
5589;1083;7;lea.durand@assurplus.fr;2026-01-19 19:06:00;30;messagerie;5;5. Relance
5590;1091;5;emma.robert@assurplus.fr;2026-01-10 10:55:00;59;connected;2;2. Lead J+1
5591;1048;2;jean.martin@assurplus.fr;2026-01-18 18:57:00;263;connected;1;1. Lead Frais
5592;1029;7;lea.durand@assurplus.fr;2026-01-08 19:50:00;32;messagerie;4;4. RDV Devis
5593;1101;8;hugo.moreau@assurplus.fr;2026-01-11 18:37:00;16;no_answer;1;1. Lead Frais
5594;1006;4;lucas.petit@assurplus.fr;2026-01-10 17:21:00;16;busy;4;4. RDV Devis
5595;1128;1;marie.dupont@assurplus.fr;2026-01-17 10:48:00;275;connected;4;4. RDV Devis
5596;1056;8;hugo.moreau@assurplus.fr;2026-01-13 18:15:00;380;connected;5;5. Relance
5597;1143;7;lea.durand@assurplus.fr;2026-01-17 17:27:00;18;busy;2;2. Lead J+1
5598;1145;8;hugo.moreau@assurplus.fr;2026-01-17 10:44:00;11;faux_numero;4;4. RDV Devis
5599;1036;5;emma.robert@assurplus.fr;2026-01-10 14:20:00;7;no_answer;4;4. RDV Devis
5600;1099;4;fake.email@assurplus.fr;2026-01-10 18:59:00;503;connected;2;2. Lead J+1
5601;1111;3;sophie.bernard@assurplus.fr;2026-01-07 12:15:00;15;faux_numero;2;2. Lead J+1
5602;1008;1;marie.dupont@assurplus.fr;2026-01-11 16:44:00;10;no_answer;5;5. Relance
5603;1081;6;thomas.richard@assurplus.fr;2026-01-07 10:58:00;118;connected;3;3. Lead J+3
5604;1033;4;lucas.petit@assurplus.fr;2026-01-10 10:59:00;255;connected;4;4. RDV Devis
5605;1019;6;thomas.richard@assurplus.fr;2026-01-21 19:36:00;171;connected;3;3. Lead J+3
5606;1036;5;emma.robert@assurplus.fr;2026-01-16 18:25:00;5;no_answer;2;2. Lead J+1
5607;1083;4;lucas.petit@assurplus.fr;2026-01-11 17:09:00;20;no_answer;4;4. RDV Devis
5608;1108;5;emma.robert@assurplus.fr;2026-01-23 19:56:00;14;messagerie;1;1. Lead Frais
5609;1066;2;jean.martin@assurplus.fr;2026-01-12 19:49:00;7;no_answer;1;1. Lead Frais
5610;1094;3;sophie.bernard@assurplus.fr;2026-01-16 16:45:00;11;no_answer;5;5. Relance
5611;1054;8;hugo.moreau@assurplus.fr;2026-01-13 16:33:00;531;connected;2;2. Lead J+1
5612;1013;6;thomas.richard@assurplus.fr;2026-01-22 11:24:00;39;messagerie;2;2. Lead J+1
5613;1100;3;sophie.bernard@assurplus.fr;2026-01-20 18:55:00;20;messagerie;1;1. Lead Frais
5614;1016;3;sophie.bernard@assurplus.fr;2026-01-14 11:31:00;10;messagerie;1;1. Lead Frais
5615;1003;2;jean.martin@assurplus.fr;2026-01-19 19:58:00;320;connected;1;1. Lead Frais
5616;1000;8;hugo.moreau@assurplus.fr;2026-01-11 19:40:00;10;no_answer;4;4. RDV Devis
5617;1071;7;lea.durand@assurplus.fr;2026-01-17 16:18:00;597;connected;3;3. Lead J+3
5618;1005;2;jean.martin@assurplus.fr;2026-01-16 13:08:00;10;busy;1;1. Lead Frais
5619;1030;4;lucas.petit@assurplus.fr;2026-01-13 11:48:00;37;messagerie;2;2. Lead J+1
5620;1064;6;thomas.richard@assurplus.fr;2026-01-15 16:25:00;17;no_answer;3;3. Lead J+3
5621;1113;4;lucas.petit@assurplus.fr;2026-01-15 14:32:00;20;no_answer;5;5. Relance
5622;1004;1;marie.dupont@assurplus.fr;2026-01-22 14:46:00;42;messagerie;5;5. Relance
5623;1005;2;jean.martin@assurplus.fr;2026-01-12 17:56:00;449;connected;3;3. Lead J+3
5624;1060;1;marie.dupont@assurplus.fr;2026-01-06 16:33:00;13;busy;3;3. Lead J+3
5625;1066;2;jean.martin@assurplus.fr;2026-01-10 09:11:00;19;no_answer;4;4. RDV Devis
5626;1105;1;marie.dupont@assurplus.fr;2026-01-17 19:50:00;5;busy;1;1. Lead Frais
5627;1061;2;jean.martin@assurplus.fr;2026-01-14 19:10:00;25;messagerie;4;4. RDV Devis
5628;1139;1;marie.dupont@assurplus.fr;2026-01-17 19:51:00;14;faux_numero;4;4. RDV Devis
5629;1086;5;emma.robert@assurplus.fr;2026-01-24 17:23:00;33;connected;3;3. Lead J+3
5630;1088;4;lucas.petit@assurplus.fr;2026-01-13 11:17:00;79;connected;4;4. RDV Devis
5631;1059;1;marie.dupont@assurplus.fr;2026-01-12 17:57:00;96;connected;5;5. Relance
5632;1105;2;jean.martin@assurplus.fr;2026-01-13 18:45:00;445;connected;5;5. Relance
5633;1123;5;emma.robert@assurplus.fr;2026-01-14 18:10:00;15;no_answer;4;4. RDV Devis
5634;1088;4;lucas.petit@assurplus.fr;2026-01-12 10:47:00;54;connected;1;1. Lead Frais
5635;1100;3;sophie.bernard@assurplus.fr;2026-01-18 18:09:00;37;messagerie;5;5. Relance
5636;1085;7;lea.durand@assurplus.fr;2026-01-13 10:04:00;14;no_answer;3;3. Lead J+3
5637;1030;4;lucas.petit@assurplus.fr;2026-01-03 18:50:00;7;busy;3;3. Lead J+3
5638;1023;8;hugo.moreau@assurplus.fr;2026-01-18 13:30:00;13;no_answer;5;5. Relance
5639;1144;8;hugo.moreau@assurplus.fr;2026-01-01 16:17:00;10;repondeur;5;5. Relance
5640;10002;4;lucas.petit@assurplus.fr;2026-01-20 13:22:00;5;busy;1;1. Lead Frais
5641;1117;5;emma.robert@assurplus.fr;2026-01-19 19:57:00;5;no_answer;1;1. Lead Frais
5642;1115;3;sophie.bernard@assurplus.fr;2026-01-06 14:29:00;7;no_answer;3;3. Lead J+3
5643;1122;1;marie.dupont@assurplus.fr;2026-01-16 10:52:00;376;connected;4;4. RDV Devis
5644;1009;6;thomas.richard@assurplus.fr;2026-01-21 09:22:00;5;faux_numero;3;3. Lead J+3
5645;1014;6;thomas.richard@assurplus.fr;2026-01-12 09:01:00;33;repondeur;1;1. Lead Frais
5646;1135;8;hugo.moreau@assurplus.fr;2026-01-06 17:12:00;13;no_answer;5;5. Relance
5647;1096;8;hugo.moreau@assurplus.fr;2026-01-13 19:20:00;16;busy;2;2. Lead J+1
5648;1050;3;sophie.bernard@assurplus.fr;2026-01-08 14:01:00;519;connected;3;3. Lead J+3
5649;1104;6;thomas.richard@assurplus.fr;2026-01-09 16:26:00;9;faux_numero;5;5. Relance
5650;1106;4;lucas.petit@assurplus.fr;2026-01-06 17:42:00;10;no_answer;2;2. Lead J+1
5651;1059;1;marie.dupont@assurplus.fr;2026-01-17 18:40:00;14;no_answer;4;4. RDV Devis
5652;1137;5;emma.robert@assurplus.fr;2026-01-13 09:48:00;14;no_answer;1;1. Lead Frais
5653;1023;8;hugo.moreau@assurplus.fr;2026-01-16 16:00:00;9;no_answer;1;1. Lead Frais
5654;1025;7;lea.durand@assurplus.fr;2026-01-06 18:15:00;13;faux_numero;3;3. Lead J+3
5655;1138;1;marie.dupont@assurplus.fr;2026-01-12 19:45:00;7;no_answer;4;4. RDV Devis
5656;1077;3;sophie.bernard@assurplus.fr;2026-01-10 18:10:00;516;connected;4;4. RDV Devis
5657;1099;4;lucas.petit@assurplus.fr;2026-01-11 09:07:00;12;faux_numero;2;2. Lead J+1
5658;1140;2;jean.martin@assurplus.fr;2026-01-13 15:45:00;11;no_answer;2;2. Lead J+1
5659;1144;8;hugo.moreau@assurplus.fr;2026-01-04 19:11:00;10;no_answer;1;1. Lead Frais
5660;1067;5;emma.robert@assurplus.fr;2026-01-10 16:24:00;12;no_answer;2;2. Lead J+1
5661;1074;1;marie.dupont@assurplus.fr;2026-01-11 18:22:00;13;messagerie;2;2. Lead J+1
5662;1053;6;thomas.richard@assurplus.fr;2026-01-07 14:30:00;56;connected;2;2. Lead J+1
5663;1057;8;hugo.moreau@assurplus.fr;2026-01-17 17:08:00;410;connected;1;1. Lead Frais
5664;1026;5;emma.robert@assurplus.fr;2026-01-07 09:27:00;8;busy;1;1. Lead Frais
5665;1148;3;sophie.bernard@assurplus.fr;2026-01-09 19:16:00;490;connected;2;2. Lead J+1
5666;1007;5;emma.robert@assurplus.fr;2026-01-08 14:37:00;216;connected;5;5. Relance
5667;1071;7;lea.durand@assurplus.fr;2026-01-18 19:49:00;5;no_answer;3;3. Lead J+3
5668;1091;5;emma.robert@assurplus.fr;2026-01-10 10:56:00;6;no_answer;3;3. Lead J+3
5669;1043;2;jean.martin@assurplus.fr;2026-01-01 15:19:00;11;no_answer;5;5. Relance
5670;1111;6;thomas.richard@assurplus.fr;2026-01-15 17:44:00;11;faux_numero;4;4. RDV Devis
5671;1146;2;jean.martin@assurplus.fr;2026-01-16 19:24:00;20;messagerie;5;5. Relance
5672;1068;6;thomas.richard@assurplus.fr;2026-01-08 09:09:00;14;no_answer;1;1. Lead Frais
5673;1037;4;lucas.petit@assurplus.fr;2026-01-06 13:20:00;256;connected;1;1. Lead Frais
5674;1028;6;thomas.richard@assurplus.fr;2026-01-25 18:31:00;16;no_answer;3;3. Lead J+3
5675;1085;7;lea.durand@assurplus.fr;2026-01-16 09:21:00;45;messagerie;3;3. Lead J+3
5676;1135;5;emma.robert@assurplus.fr;2026-01-07 12:46:00;43;connected;4;4. RDV Devis
5677;1063;1;marie.dupont@assurplus.fr;2026-01-10 19:08:00;18;faux_numero;3;3. Lead J+3
5678;1117;5;emma.robert@assurplus.fr;2026-01-11 18:44:00;403;connected;4;4. RDV Devis
5679;1032;1;marie.dupont@assurplus.fr;2026-01-13 18:21:00;448;connected;3;3. Lead J+3
5680;1025;5;emma.robert@assurplus.fr;2026-01-06 10:30:00;13;no_answer;2;2. Lead J+1
5681;1053;6;thomas.richard@assurplus.fr;2026-01-06 11:58:00;105;connected;2;2. Lead J+1
5682;1049;3;sophie.bernard@assurplus.fr;2026-01-11 19:09:00;489;connected;1;1. Lead Frais
5683;1142;6;thomas.richard@assurplus.fr;2026-01-15 11:41:00;18;no_answer;1;1. Lead Frais
5684;1120;6;thomas.richard@assurplus.fr;2026-01-09 17:28:00;391;connected;3;3. Lead J+3
5685;1131;2;jean.martin@assurplus.fr;2026-01-19 19:59:00;260;connected;4;4. RDV Devis
5686;1092;4;lucas.petit@assurplus.fr;2026-01-17 16:36:00;388;connected;1;1. Lead Frais
5687;1029;7;lea.durand@assurplus.fr;2026-01-14 11:19:00;8;no_answer;1;1. Lead Frais
5688;1078;1;marie.dupont@assurplus.fr;2026-01-18 16:32:00;119;connected;2;2. Lead J+1
5689;1043;2;jean.martin@assurplus.fr;2026-01-05 12:55:00;572;connected;2;2. Lead J+1
5690;1013;6;thomas.richard@assurplus.fr;2026-01-23 19:13:00;11;no_answer;1;1. Lead Frais
5691;1013;6;thomas.richard@assurplus.fr;2026-01-20 18:14:00;28;messagerie;4;4. RDV Devis
5692;1074;1;marie.dupont@assurplus.fr;2026-01-03 11:07:00;595;connected;3;3. Lead J+3
5693;1091;5;emma.robert@assurplus.fr;2026-01-17 17:13:00;528;connected;1;1. Lead Frais
5694;1034;2;jean.martin@assurplus.fr;2026-01-07 17:20:00;296;connected;3;3. Lead J+3
5695;1037;4;lucas.petit@assurplus.fr;2026-01-13 17:44:00;30;repondeur;4;4. RDV Devis
5696;1062;8;hugo.moreau@assurplus.fr;2026-01-15 10:59:00;17;no_answer;4;4. RDV Devis
5697;1020;7;lea.durand@assurplus.fr;2026-01-11 19:02:00;289;connected;5;5. Relance
5698;1024;2;jean.martin@assurplus.fr;2026-01-15 19:55:00;277;connected;1;1. Lead Frais
5699;1119;2;jean.martin@assurplus.fr;2026-01-14 19:15:00;583;connected;4;4. RDV Devis
5700;1113;7;lea.durand@assurplus.fr;2026-01-11 11:17:00;7;busy;4;4. RDV Devis
5701;1114;3;sophie.bernard@assurplus.fr;2026-01-10 19:01:00;293;connected;3;3. Lead J+3
5702;1025;5;emma.robert@assurplus.fr;2026-01-13 09:42:00;14;no_answer;3;3. Lead J+3
5703;1140;1;marie.dupont@assurplus.fr;2026-01-16 19:00:00;472;connected;5;5. Relance
5704;1027;6;thomas.richard@assurplus.fr;2026-01-16 17:58:00;15;no_answer;3;3. Lead J+3
5705;1089;5;emma.robert@assurplus.fr;2026-01-06 17:05:00;18;no_answer;4;4. RDV Devis
5706;1126;7;lea.durand@assurplus.fr;2026-01-04 19:51:00;354;connected;3;3. Lead J+3
5707;1074;1;marie.dupont@assurplus.fr;2026-01-02 17:07:00;10;no_answer;4;4. RDV Devis
5708;1145;4;lucas.petit@assurplus.fr;2026-01-11 17:11:00;35;messagerie;4;4. RDV Devis
5709;1017;2;jean.martin@assurplus.fr;2026-01-11 11:24:00;9;no_answer;5;5. Relance
5710;1098;3;sophie.bernard@assurplus.fr;2026-01-07 13:26:00;14;no_answer;5;5. Relance
5711;1045;3;sophie.bernard@assurplus.fr;2026-01-06 11:51:00;364;connected;5;5. Relance
5712;1143;7;lea.durand@assurplus.fr;2026-01-16 13:29:00;528;connected;3;3. Lead J+3
5713;1069;5;emma.robert@assurplus.fr;2026-01-14 19:34:00;7;no_answer;2;2. Lead J+1
5714;1004;1;marie.dupont@assurplus.fr;2026-01-22 17:03:00;489;connected;1;1. Lead Frais
5715;1032;1;marie.dupont@assurplus.fr;2026-01-13 11:55:00;84;connected;5;5. Relance
5716;1033;4;lucas.petit@assurplus.fr;2026-01-13 19:27:00;17;no_answer;4;4. RDV Devis
5717;1010;1;marie.dupont@assurplus.fr;2026-01-09 17:10:00;13;no_answer;1;1. Lead Frais
5718;1052;1;marie.dupont@assurplus.fr;2026-01-17 16:58:00;34;messagerie;2;2. Lead J+1
5719;1135;5;emma.robert@assurplus.fr;2026-01-07 19:33:00;181;connected;3;3. Lead J+3
5720;1106;4;lucas.petit@assurplus.fr;2026-01-13 12:12:00;145;connected;2;2. Lead J+1
5721;1032;1;marie.dupont@assurplus.fr;2026-01-07 18:43:00;18;no_answer;2;2. Lead J+1
5722;1019;6;thomas.richard@assurplus.fr;2026-01-22 18:53:00;15;no_answer;5;5. Relance
5723;1118;4;lucas.petit@assurplus.fr;2026-01-13 09:21:00;44;messagerie;5;5. Relance
5724;1058;4;lucas.petit@assurplus.fr;2026-01-23 13:17:00;21;messagerie;5;5. Relance
5725;1148;6;thomas.richard@assurplus.fr;2026-01-09 19:10:00;7;no_answer;1;1. Lead Frais
5726;1149;2;jean.martin@assurplus.fr;2026-01-11 19:23:00;16;busy;5;5. Relance
5727;1122;1;marie.dupont@assurplus.fr;2026-01-12 09:54:00;39;messagerie;2;2. Lead J+1
5728;1123;6;thomas.richard@assurplus.fr;2026-01-07 18:26:00;5;no_answer;2;2. Lead J+1
5729;1003;2;jean.martin@assurplus.fr;2026-01-20 10:31:00;18;busy;4;4. RDV Devis
5730;1143;8;hugo.moreau@assurplus.fr;2026-01-13 18:38:00;471;connected;3;3. Lead J+3
5731;1106;4;lucas.petit@assurplus.fr;2026-01-10 17:53:00;397;connected;5;5. Relance
5732;1010;1;marie.dupont@assurplus.fr;2026-01-13 17:01:00;24;messagerie;2;2. Lead J+1
5733;10005;6;thomas.richard@assurplus.fr;2026-01-16 18:02:00;19;busy;2;2. Lead J+1
5734;1143;7;lea.durand@assurplus.fr;2026-01-08 11:25:00;24;messagerie;1;1. Lead Frais
5735;1030;4;lucas.petit@assurplus.fr;2026-01-04 18:13:00;40;messagerie;5;5. Relance
5736;1027;2;jean.martin@assurplus.fr;2026-01-10 18:31:00;199;connected;1;1. Lead Frais
5737;1024;2;jean.martin@assurplus.fr;2026-01-19 11:16:00;9;no_answer;4;4. RDV Devis
5738;1024;2;jean.martin@assurplus.fr;2026-01-23 10:36:00;17;faux_numero;2;2. Lead J+1
5739;1114;3;sophie.bernard@assurplus.fr;2026-01-20 19:07:00;370;connected;5;5. Relance
5740;1047;2;jean.martin@assurplus.fr;2026-01-14 18:54:00;12;no_answer;5;5. Relance
5741;1117;5;emma.robert@assurplus.fr;2026-01-13 10:56:00;13;no_answer;3;3. Lead J+3
5742;1059;1;marie.dupont@assurplus.fr;2026-01-20 17:55:00;16;faux_numero;1;1. Lead Frais
5743;10001;7;lea.durand@assurplus.fr;2026-01-09 17:01:00;15;busy;1;1. Lead Frais
5744;1011;5;emma.robert@assurplus.fr;2026-01-03 18:40:00;10;busy;3;3. Lead J+3
5745;1031;4;lucas.petit@assurplus.fr;2026-01-18 18:01:00;12;busy;5;5. Relance
5746;1131;2;jean.martin@assurplus.fr;2026-01-21 17:23:00;11;no_answer;4;4. RDV Devis
5747;1071;5;emma.robert@assurplus.fr;2026-01-20 12:07:00;194;connected;4;4. RDV Devis
5748;1140;2;jean.martin@assurplus.fr;2026-01-15 19:44:00;14;no_answer;3;3. Lead J+3
5749;1110;7;lea.durand@assurplus.fr;2026-01-15 19:04:00;6;faux_numero;5;5. Relance
5750;1009;4;lucas.petit@assurplus.fr;2026-01-16 18:26:00;15;repondeur;3;3. Lead J+3
5751;1097;6;thomas.richard@assurplus.fr;2026-01-08 19:31:00;12;no_answer;4;4. RDV Devis
5752;1084;2;jean.martin@assurplus.fr;2026-01-18 19:38:00;33;messagerie;1;1. Lead Frais
5753;1030;4;lucas.petit@assurplus.fr;2026-01-05 19:44:00;13;no_answer;4;4. RDV Devis
5754;1104;6;thomas.richard@assurplus.fr;2026-01-03 19:00:00;16;no_answer;1;1. Lead Frais
5755;1104;6;thomas.richard@assurplus.fr;2026-01-10 09:36:00;170;connected;5;5. Relance
5756;1036;5;emma.robert@assurplus.fr;2026-01-11 11:28:00;23;messagerie;1;1. Lead Frais
5757;1135;5;emma.robert@assurplus.fr;2026-01-08 12:31:00;231;connected;4;4. RDV Devis
5758;1066;2;jean.martin@assurplus.fr;2026-01-19 10:48:00;26;messagerie;2;2. Lead J+1
5759;1028;6;thomas.richard@assurplus.fr;2026-01-22 10:25:00;14;busy;3;3. Lead J+3
5760;1054;8;hugo.moreau@assurplus.fr;2026-01-14 18:50:00;18;no_answer;5;5. Relance
5761;1013;2;jean.martin@assurplus.fr;2026-01-17 09:24:00;9;no_answer;1;1. Lead Frais
5762;1122;1;marie.dupont@assurplus.fr;2026-01-18 11:44:00;5;busy;4;4. RDV Devis
5763;1028;6;thomas.richard@assurplus.fr;2026-01-20 19:29:00;18;no_answer;2;2. Lead J+1
5764;1058;4;lucas.petit@assurplus.fr;2026-01-16 15:49:00;8;no_answer;1;1. Lead Frais
5765;1068;6;thomas.richard@assurplus.fr;2026-01-09 18:29:00;41;messagerie;5;5. Relance
5766;1054;8;hugo.moreau@assurplus.fr;2026-01-09 11:28:00;17;faux_numero;4;4. RDV Devis
5767;1089;5;emma.robert@assurplus.fr;2026-01-06 15:18:00;18;no_answer;2;2. Lead J+1
5768;1082;8;hugo.moreau@assurplus.fr;2026-01-07 15:44:00;219;connected;4;4. RDV Devis
5769;1006;4;lucas.petit@assurplus.fr;2026-01-11 10:28:00;11;no_answer;4;4. RDV Devis
5770;1098;3;sophie.bernard@assurplus.fr;2026-01-05 19:45:00;5;no_answer;3;3. Lead J+3
5771;1089;5;emma.robert@assurplus.fr;2026-01-10 17:15:00;43;connected;4;4. RDV Devis
5772;1035;3;sophie.bernard@assurplus.fr;2026-01-20 17:23:00;17;no_answer;4;4. RDV Devis
5773;1078;1;marie.dupont@assurplus.fr;2026-01-15 18:48:00;10;messagerie;4;4. RDV Devis
5774;1046;3;sophie.bernard@assurplus.fr;2026-01-15 17:41:00;329;connected;3;3. Lead J+3
5775;1005;2;jean.martin@assurplus.fr;2026-01-17 17:51:00;18;busy;1;1. Lead Frais
5776;1018;3;sophie.bernard@assurplus.fr;2026-01-04 09:45:00;284;connected;3;3. Lead J+3
5777;1026;5;emma.robert@assurplus.fr;2026-01-10 11:49:00;236;connected;3;3. Lead J+3
5778;1133;5;emma.robert@assurplus.fr;2026-01-05 18:20:00;22;messagerie;2;2. Lead J+1
5779;1130;3;sophie.bernard@assurplus.fr;2026-01-07 10:08:00;173;connected;4;4. RDV Devis
5780;1120;;;2026-01-04 17:34:00;6;no_answer;5;5. Relance
5781;1062;3;sophie.bernard@assurplus.fr;2026-01-18 17:59:00;108;connected;4;4. RDV Devis
5782;1101;8;hugo.moreau@assurplus.fr;2026-01-12 16:59:00;13;repondeur;1;1. Lead Frais
5783;10004;4;lucas.petit@assurplus.fr;2026-01-11 10:15:00;487;connected;2;2. Lead J+1
5784;1138;1;marie.dupont@assurplus.fr;2026-01-10 19:09:00;17;no_answer;1;1. Lead Frais
5785;1022;4;lucas.petit@assurplus.fr;2026-01-09 17:59:00;428;connected;3;3. Lead J+3
5786;1112;7;lea.durand@assurplus.fr;2026-01-24 17:45:00;9;busy;5;5. Relance
5787;1081;6;thomas.richard@assurplus.fr;2026-01-04 19:34:00;307;connected;3;3. Lead J+3
5788;1143;7;lea.durand@assurplus.fr;2026-01-12 15:18:00;19;repondeur;1;1. Lead Frais
5789;1116;7;lea.durand@assurplus.fr;2026-01-13 13:40:00;8;busy;3;3. Lead J+3
5790;1009;4;lucas.petit@assurplus.fr;2026-01-21 09:07:00;6;no_answer;5;5. Relance
5791;1028;6;thomas.richard@assurplus.fr;2026-01-17 11:51:00;13;no_answer;4;4. RDV Devis
5792;1059;1;marie.dupont@assurplus.fr;2026-01-19 16:11:00;283;connected;2;2. Lead J+1
5793;1108;5;emma.robert@assurplus.fr;2026-01-19 11:35:00;18;no_answer;2;2. Lead J+1
5794;1044;8;hugo.moreau@assurplus.fr;2026-01-12 18:05:00;18;no_answer;4;4. RDV Devis
5795;1006;4;lucas.petit@assurplus.fr;2026-01-12 18:03:00;343;connected;3;3. Lead J+3
5796;1096;8;hugo.moreau@assurplus.fr;2026-01-09 19:17:00;416;connected;5;5. Relance
5797;1012;2;jean.martin@assurplus.fr;2026-01-11 17:02:00;17;no_answer;4;4. RDV Devis
